"301-0004036              ","D   ","MCKESSON,246016,D,RS 485 NET                 ","PCB-RAW ","PTH     ","0.74","Active  ","BUY       "
"910-0004526-DOC          ","01  ","BIPC-300016-01,01                            ","FGI     ","PC-ASY  ","0.00001","Inactive","MAKE      "
"910-0004527              ","01  ","BIPC-300016-02,01                            ","FGI     ","PC-ASY  ","135.54809","Inactive","MAKE      "
"305-0004539              ","0   ","BENSHAW,PC-200035-00,0,PULSE G               ","PCB-RAW ","PTH     ","50","Active  ","BUY       "
"910-0004527-DOC          ","01  ","BIPC-300016-02,01                            ","FGI     ","PC-ASY  ","87.19209","Inactive","MAKE      "
"990-0004061              ","A   ","SHORTING PLG,MCKESSON,166067,A               ","SUBASY  ","ALL     ","0.59","Inactive","BUY       "
"201-0004449              ","    ","200V,1A,RECTIFIER                            ","DIOD-SMT","SMA     ","0.036","Active  ","BUY       "
"101-0004568              ","    ","100K,1/10W,5%                                ","RES-SMT ","0805    ","0.0018","Active  ","BUY       "
"421-0004465              ","    ","7POS,SPST,PIANO                              ","SWITCH  ","DIP     ","0.52","Active  ","BUY       "
"421-0004466              ","    ","9POS,SPST,PIANO                              ","SWITCH  ","DIP     ","0.62","Active  ","BUY       "
"421-0004467              ","    ","4POS,SPST,RECESS ROCK                        ","SWITCH  ","DIP     ","0.39","Active  ","BUY       "
"910-0004276              ","A   ","296265,UDD MTR SENSOR,A                      ","FGI     ","PC-ASY  ","6.85","Active  ","MAKE      "
"910-0004277              ","A   ","296286,UDD HOME SENSOR,A                     ","FGI     ","PC-ASY  ","16.291","Inactive","MAKE      "
"910-0004305              ","23  ","BIPC-300005-01,DMS,23                        ","FGI     ","PC-ASY  ","92.46","Inactive","MAKE      "
"910-0004306              ","02  ","BIPC-300005-06,DMS,02                        ","FGI     ","PC-ASY  ","98.79","Inactive","MAKE      "
"201-0004569              ","    ","TMBAT49,SCHOTTKY                             ","DIOD-SMT","MELF    ","0.075","Active  ","BUY       "
"421-0004569              ","    ","SPST,8 POS,HALF PITCH,SMT                    ","SWITCH  ","DIP     ","0.75","Active  ","BUY       "
"501-0004570              ","    ","H3-10, 10 PIN DOUBLE                         ","SOCKET  ","OTHER   ","0.865","Inactive","BUY       "
"134-0004571              ","    ","1uF,50V                                      ","CAP-THT ","RADIAL  ","0.0163","Active  ","BUY       "
"416-0004572              ","    ","TRANSDUCER,9.6MM,1                           ","AUDIO   ","SPEAKER ","1.45","Inactive","BUY       "
"421-0004573              ","    ","SE-2,PUSH BUTTON                             ","SWITCH  ","P-BUTTON","0.318","Inactive","BUY       "
"121-0004574              ","    ","FERRITE BEAD                                 ","CAP-SMT ","1206    ","0.064","Inactive","BUY       "
"161-0004575              ","    ","IND-1A,10uH,+-20%                            ","IND-SMT ","OTHER   ","0.45","Inactive","BUY       "
"211-0004576              ","    ","IRF7204                                      ","XSTR-SMT","SO8     ","0.18","Inactive","BUY       "
"211-0004577              ","    ","NPN,MMBT3904                                 ","XSTR-SMT","SOT23   ","0.015","Inactive","BUY       "
"414-0004580              ","    ","GREEN,TLGE1005B                              ","LED-SMT ","ALL     ","0.3","Inactive","BUY       "
"414-0004572              ","    ","RED,TLRE1005B                                ","LED-SMT ","ALL     ","0.26","Inactive","BUY       "
"414-0004573              ","    ","YELLOW,TLYE1005B                             ","LED-SMT ","ALL     ","0.26","Inactive","BUY       "
"201-0004574              ","    ","5.2V,BZX84C5V6                               ","DIOD-SMT","SOT-23  ","0.0189","Inactive","BUY       "
"201-0004575              ","    ","SCHOTTKY,MBRS130LT3                          ","DIOD-SMT","SMB     ","0.10062","Active  ","BUY       "
"121-0004577              ","    ","10uF,10V,+80%,-20%                           ","CAP-SMT ","1206    ","0.066","Inactive","BUY       "
"121-0004578              ","    ","1uF,16V,+80%,-20%                            ","CAP-SMT ","1206    ","0.035","Inactive","BUY       "
"121-0004579              ","    ","680pF,100V,5%                                ","CAP-SMT ","1206    ","0.071","Inactive","BUY       "
"121-0004581              ","    ","0.01uF,100V,20%                              ","CAP-SMT ","1206    ","0.00002","Active  ","BUY       "
"121-0004582              ","    ","10pF,100V,5%                                 ","CAP-SMT ","1206    ","0.021","Inactive","BUY       "
"121-0004583              ","    ","47uF,10V,20%                                 ","CAP-SMT ","CASE D  ","0.7","Inactive","BUY       "
"101-0004584              ","    ","0 OHM,JUMPER, 1/4W                           ","RES-SMT ","1206    ","0.00001","Active  ","BUY       "
"221-0004585              ","    ","A/D CONVERTER,LTC2420CS8                     ","IC-SMT  ","SO8     ","3.80998","Inactive","BUY       "
"221-0004586              ","    ","MICRO-8,REGULATOR,LT1762EMS8-3               ","IC-SMT  ","OTHER   ","1.16","Inactive","BUY       "
"221-0004587              ","    ","MSOP-10,BOOST CONVERTER                      ","IC-SMT  ","OTHER   ","1.12","Inactive","BUY       "
"221-0004588              ","    ","SOL-20,MICROCONTROLLER                       ","IC-SMT  ","SOL     ","2.1","Inactive","BUY       "
"221-0004589              ","    ","SSOP-8,D-TYPE FLIP FLOP                      ","IC-SMT  ","SSOP    ","0.165","Inactive","BUY       "
"305-0004590              ","E   ","BACHARACH,19-0521,E,TRU POINT                ","PCB-RAW ","MIXED MT","1.64","Inactive","BUY       "
"101-0004591              ","    ","5.1 OHM,1/8W,5%                              ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004594              ","    ","49.9K,1/8W,1%                                ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004595              ","    ","37.4K,1/8W,1%                                ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004597              ","    ","24.3K,1/8W,1%                                ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004598              ","    ","22,1K,1/8W,1%                                ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004599              ","    ","16.2K,1/8W,1%                                ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004602              ","    ","100 OHM,1/8W,1%                              ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004604              ","    ","61.9 OHM,1/8W,1%                             ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004605              ","    ","49.9 OHM,1/8W,1%                             ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004606              ","    ","15.0 OHM,1/8W,1%                             ","RES-SMT ","1206    ","0.0035","Inactive","BUY       "
"101-0004607              ","    ","8.06K,1/8W,1%                                ","RES-SMT ","1206    ","0.035","Inactive","BUY       "
"101-0004609              ","    ","475K,1/10W,1%                                ","RES-SMT ","0805    ","0.0019","Active  ","BUY       "
"910-0004314              ","D   ","201B210G01,BACKPLANE,D                       ","FGI     ","PC-ASY  ","75.25001","Inactive","MAKE      "
"910-0004313              ","A   ","201B695G01,IRDA TO RS-232,A                  ","FGI     ","PC-ASY  ","23.41001","Inactive","MAKE      "
"910-0004317              ","7   ","79519-02,AC2000,7                            ","FGI     ","PC-ASY  ","30.88138","Active  ","MAKE      "
"305-0004120              ","7   ","SKC,79519,7,AC2000                           ","PCB-RAW ","MIXED MT","2.68","Active  ","BUY       "
"121-0004584              ","    ","22uF,10V,20%                                 ","CAP-SMT ","CASE D  ","0.01","Inactive","BUY       "
"121-0004391              ","    ","22pF,50V,NPO,10%                             ","CAP-SMT ","0603    ","0.028","Active  ","BUY       "
"121-0004391              ","    ","22pF,50V,NPO,10%                             ","CAP-SMT ","0603    ","0.028","Active  ","BUY       "
"121-0004393              ","    ","2700pF,50V,XR7,10%                           ","CAP-SMT ","0603    ","0.0088","Active  ","BUY       "
"221-0004612              ","    ","LTC1453CS8,D TO A CONV,8 PIN                 ","IC-SMT  ","SO      ","0.00002","Active  ","BUY       "
"221-0004613              ","    ","LT1079SW,QUAD OP AMP,16 PIN                  ","IC-SMT  ","SO      ","4.55","Active  ","BUY       "
"221-0004614              ","    ","LMC6484AIM,QUAD OP AMP,14 PIN                ","IC-SMT  ","SO      ","1.65","Active  ","BUY       "
"221-0004615              ","    ","DS1305EN,REAL TIME CLK,20 PIN                ","IC-SMT  ","TSSOP   ","0.00001","Active  ","BUY       "
"221-0004616              ","    ","TPS7333QD,VOLTAGE REGULATOR                  ","IC-SMT  ","SOP     ","0.00002","Active  ","BUY       "
"221-0004617              ","    ","LMC6482AIM,QUAD OP AMP,8 PIN                 ","IC-SMT  ","SO      ","0.92","Active  ","BUY       "
"221-0004618              ","    ","93LC46/SN,EERAM,8 PIN                        ","IC-SMT  ","SO      ","0.45","Active  ","BUY       "
"407-0004620              ","    ","VERT,20K,MULTI-TURN,4MM SQ                   ","POTIENTO","SMT     ","1.14","Active  ","BUY       "
"211-0004621              ","    ","BD136,PNP,CV,AUDIO AMP                       ","XSTR-THT","TO126   ","0.00002","Active  ","BUY       "
"211-0004622              ","    ","2N3906,TRANS GP,PNP,40V,200MA                ","XSTR-SMT","SOT23   ","0.00001","Active  ","BUY       "
"211-0004623              ","    ","2N3904,TRANS GP,NPN,40V,200MA                ","XSTR-SMT","SOT23   ","0.00001","Active  ","BUY       "
"515-0004624              ","    ","2PIN,1ROW,VERTICAL                           ","CON-THT ","HEADER  ","0.00002","Active  ","BUY       "
"415-0004625              ","    ","RED,2.2V,SS HI EFF,T-1 3/4                   ","LED-THT ","ALL     ","0.00002","Active  ","BUY       "
"221-0004626              ","    ","uPD78064,14x20MM                             ","IC-SMT  ","QFP     ","0.00001","Active  ","BUY       "
"515-0004627              ","    ","3PIN,1ROW,VERTICAL                           ","CON-THT ","HEADER  ","0.00002","Active  ","BUY       "
"411-0004628              ","    ","COIN 12MM THM,PC MOUNT                       ","BATTERY ","HOLDER  ","0.00002","Active  ","BUY       "
"402-0004629              ","    ","32.768 Khz,WATCH CRYSTAL                     ","XTAL-THT","ALL     ","0.00002","Active  ","BUY       "
"515-0004630              ","    ","4P,1R,RT ANGLE                               ","CON-THT ","HEADER  ","0.00002","Active  ","BUY       "
"515-0004631              ","    ","2P,1R,RT ANGLE                               ","CON-THT ","HEADER  ","0.00002","Active  ","BUY       "
"121-0004632              ","    ","470pF,50V,CER,10%                            ","CAP-SMT ","0805    ","0.00002","Active  ","BUY       "
"121-0004633              ","    ","1000pF,50V,CER,10%                           ","CAP-SMT ","0805    ","0.00001","Active  ","BUY       "
"121-0004634              ","    ","1.5uF,10V,TANT,20%                           ","CAP-SMT ","CASE A  ","0.00001","Active  ","BUY       "
"121-0004635              ","    ","1uF,16V,TANT,20%                             ","CAP-SMT ","CASE A  ","0.00002","Active  ","BUY       "
"121-0004636              ","    ","47nF,50V,CER,20%                             ","CAP-SMT ","CASE A  ","0.00002","Active  ","BUY       "
"121-0004637              ","    ","4.7uF,10V,TANT,20%                           ","CAP-SMT ","CASE A  ","0.00002","Active  ","BUY       "
"413-0004639              ","    ","4456-1,LIQUID CRYSTAL DISPLAY                ","LCD     ","ALL     ","0.00001","Active  ","BUY       "
"445-0004640              ","    ","DOUBLE-SIDED FIXING PAD                      ","INSULATO","ALL     ","0.00002","Active  ","BUY       "
"198-0004641              ","    ","4.19Mhz                                      ","RESON   ","ALL     ","0.00001","Active  ","BUY       "
"101-0004642              ","    ","750K,1/10W,1%                                ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004643              ","    ","68.1K,1/10W,1%                               ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004644              ","    ","4.75K,1/10W,1%                               ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004645              ","    ","12.1K,1/10W,1%                               ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004646              ","    ","32.4K,1/10W,1%                               ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004647              ","    ","1.2K,1/8W,5%                                 ","RES-SMT ","0805    ","0.0017","Active  ","BUY       "
"101-0004648              ","    ","1.96K,1/10W,1%                               ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004649              ","    ","100K,1/8W,1%                                 ","RES-SMT ","0805    ","0.0023","Active  ","BUY       "
"101-0004650              ","    ","13K,1/10W,1%                                 ","RES-SMT ","0805    ","0.0028","Active  ","BUY       "
"101-0004651              ","    ","27.4K,1/10W,1%                               ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004652              ","    ","75,1W,5%                                     ","RES-SMT ","2512    ","0.00001","Active  ","BUY       "
"101-0004653              ","    ","470,1/4W,5%                                  ","RES-SMT ","1210    ","0.00001","Active  ","BUY       "
"101-0004654              ","    ","442,1/10W,1%                                 ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004655              ","    ","47.5K,1/10W,1%                               ","RES-SMT ","0805    ","0.00001","Active  ","BUY       "
"101-0004656              ","    ","1M,1/10W,5%                                  ","RES-SMT ","0805    ","0.0028","Active  ","BUY       "
"101-0004657              ","    ","220,1/2W,5%                                  ","RES-SMT ","2010    ","0.00001","Active  ","BUY       "
"101-0004658              ","    ","976K,1/8W,1%                                 ","RES-SMT ","1206    ","0.00001","Active  ","BUY       "
"101-0004659              ","    ","1.2K,1/4W,5%                                 ","RES-SMT ","1206    ","0.00002","Active  ","BUY       "
"101-0004660              ","    ","10K,1/2W,1%                                  ","RES-SMT ","2010    ","0.00001","Active  ","BUY       "
"101-0004661              ","    ","47K,1/10W,5%                                 ","RES-SMT ","0805    ","0.0028","Active  ","BUY       "
"101-0004662              ","    ","4.7K,1/10W,5%                                ","RES-SMT ","0805    ","0.0028","Active  ","BUY       "
"421-0004663              ","    ","CPCL 10GFH,PRESSURE SENSOR                   ","SWITCH  ","OTHER   ","0.00002","Active  ","BUY       "
"421-0004664              ","    ","XSX 15AF,PRESSURE SENSOR                     ","SWITCH  ","OTHER   ","0.00002","Active  ","BUY       "
"515-0000514              ","    ","40P,DR,CENT,GOLD                             ","CON-SMT ","HEADER  ","2.026","Active  ","BUY       "
"515-0000515              ","    ","40P,1R,SHROUD,.50MM                          ","CON-THT ","HEADER  ","6.042","Active  ","BUY       "
"623-0004665              ","    ","LEFT SIDE,BLU/GRN,ABS,TRU-PNT                ","PLASTIC ","PANEL   ","0.79","Inactive","BUY       "
"623-0004666              ","    ","RIGHT SIDE,BLU/GRN,ABS,TRU-PNT               ","PLASTIC ","PANEL   ","0.79","Inactive","BUY       "
"623-0004667              ","    ","BATTERY DR,BLU/GRN,ABS,TRU-PNT               ","PLASTIC ","PANEL   ","0.48","Inactive","BUY       "
"623-0004668              ","    ","BATTERY TY,BLU/GRN,ABS,TRU-PNT               ","PLASTIC ","PANEL   ","0.48","Inactive","BUY       "
"623-0004669              ","    ","PROBE CAP,BLU/GRN,ABS,TRU-PNT                ","PLASTIC ","PANEL   ","0.2","Inactive","BUY       "
"623-0004670              ","    ","LOGO OVRLY,BLU/GRN,ABS,TRU-PNT               ","LABEL   ","ALL     ","0.56","Inactive","BUY       "
"623-0004671              ","    ","UL OVRLY,BLU/GRN,ABS,TRU-PNT                 ","LABEL   ","ALL     ","0.32","Inactive","BUY       "
"623-0004672              ","    ","CASE OVRLY,BLU/GRN,ABS,TRU-PNT               ","LABEL   ","ALL     ","0.68","Inactive","BUY       "
"623-0004673              ","    ","FLEX TUBE,BLU/GRN,ABS,TRU-PNT                ","PLASTIC ","PANEL   ","5.8","Inactive","BUY       "
"623-0004674              ","    ","KEYPAD,BLU/GRN,ABS,TRU-PNT                   ","PLASTIC ","PANEL   ","0.63","Inactive","BUY       "
"623-0004675              ","    ","MOLDED CARRING CASE,TRU-PNT                  ","PLASTIC ","OTHER   ","4.7","Inactive","BUY       "
"411-0004676              ","    ","1.5V,D,ALKALINE                              ","BATTERY ","CELL    ","0.65","Inactive","BUY       "
"850-0004677              ","    ","INSTRUCTION MANUAL,TRU-POINT                 ","DOCS    ","CUST    ","0.95","Inactive","BUY       "
"443-0004678              ","    ","BRUSHLESS DC,5V,TRU-PNT                      ","HEATSINK","ALL     ","4.5","Inactive","BUY       "
"411-0004679              ","    ","BATTERY CONTACT,PUSH-ON                      ","BATTERY ","LEADS   ","0.08","Inactive","BUY       "
"421-0004680              ","    ","SENSOR,BACHARACH                             ","SWITCH  ","OTHER   ","8.87","Inactive","BUY       "
"505-0004682              ","    ","PIN,FEMALE,TRU-PNT                           ","PINS    ","ALL     ","0.08","Inactive","BUY       "
"603-0004684              ","    ","#4X1/2"",25.WASHER,TAPPING                    ","HARDWARE","WASHER  ","0.019","Inactive","BUY       "
"603-0004686              ","    ","25.PAN,PHIL,TAPPING,#4-24x1                  ","HARDWARE","SCREW   ","0.019","Inactive","BUY       "
"603-0004687              ","    ","ORNG,ID 9/16"",OD 11/16"",W 1/16               ","HARDWARE","OTHER   ","0.03","Inactive","BUY       "
"435-0004688              ","    ","22,RED,300V                                  ","WIRE    ","STRANDED","0.162","Inactive","BUY       "
"435-0004689              ","    ","22,BLACK,300V                                ","WIRE    ","STRANDED","0.162","Active  ","BUY       "
"435-0004689              ","    ","22,BLACK,300V                                ","WIRE    ","STRANDED","0.162","Active  ","BUY       "
"435-0004690              ","    ","26,VIOLET,300V                               ","WIRE    ","STRANDED","0.1395","Inactive","BUY       "
"435-0004691              ","    ","26,BROWN,300V                                ","WIRE    ","STRANDED","0.1395","Inactive","BUY       "
"435-0004692              ","    ","26,BLUE,300V                                 ","WIRE    ","STRANDED","0.1395","Inactive","BUY       "
"121-0004699              ","    ","100uF,35V,ELECT                              ","CAP-SMT ","AE6     ","0.074","Active  ","BUY       "
"121-0004700              ","    ","47uF,35V,ELECT,20%                           ","CAP-SMT ","AE6     ","0.06","Active  ","BUY       "
"910-0004315              ","F   ","200B110G01,APU,F                             ","FGI     ","PC-ASY  ","47.48001","Inactive","MAKE      "
"999-0004444              ","    ","CHOKE,2.15A,3.3uH                            ","MISC    ","OTHER   ","0.16","Active  ","BUY       "
"424-0004702              ","    ","PULSE,2:1                                    ","XFMR-THT","OTHER   ","0.77","Active  ","BUY       "
"995-0004460              ","07  ","BIPC-300043-01,DIII MS KIT                   ","KIT     ","ALL     ","91.75","Active  ","BUY       "
"424-0004703              ","    ","SWITCHING,65W                                ","XFMR-THT","OTHER   ","1.5802","Active  ","BUY       "
"999-0004445              ","    ","CHOKE FILTER,0.48 OHMS,1A,15mH               ","MISC    ","OTHER   ","0.57","Active  ","BUY       "
"305-0004540              ","01  ","BENSHAW,PC-200051-01,01,DIII                 ","PCB-RAW ","MIXED MT","11","Active  ","BUY       "
"134-0004703              ","    ","470uF,400V,20%                               ","CAP-THT ","RADIAL  ","0.00001","Active  ","BUY       "
"134-0004704              ","    ",".22uF,275VAC X2                              ","CAP-THT ","RADIAL  ","0.00001","Active  ","BUY       "
"134-0004705              ","    ","330pF,2KV,10%                                ","CAP-THT ","RADIAL  ","0.00001","Active  ","BUY       "
"134-0004706              ","    ","1500uF,35V,20%                               ","CAP-THT ","RADIAL  ","0.00001","Active  ","BUY       "
"134-0004707              ","    ","470uF,35V,20%                                ","CAP-THT ","RADIAL  ","0.00001","Active  ","BUY       "
"121-0004708              ","    ",".1uF,16V,10%                                 ","CAP-SMT ","0603    ","0.00001","Active  ","BUY       "
"121-0004709              ","    ","100uF,25V,20%,AE6                            ","CAP-SMT ","AE6     ","0.00001","Active  ","BUY       "
"121-0004710              ","    ","47uF,25V,20%,AE6                             ","CAP-SMT ","OTHER   ","0.00001","Active  ","BUY       "
"121-0004711              ","    ","10uF,10V,20%                                 ","CAP-SMT ","TANTA   ","0.00001","Active  ","BUY       "
"121-0004712              ","    ","0.22uF,50V,10%,CERAMIC,X7R                   ","CAP-SMT ","1206    ","0.00001","Active  ","BUY       "
"121-0004713              ","    ","22pF,50V,5%                                  ","CAP-SMT ","0805    ","0.00001","Active  ","BUY       "
"121-0004714              ","    ",".22uF,100V,5%                                ","CAP-SMT ","1812    ","0.00001","Active  ","BUY       "
"134-0004715              ","    ","2200pF,250V,20%                              ","CAP-THT ","RADIAL  ","0.00001","Active  ","BUY       "
"121-0004716              ","    ","0.1uF,50V,10%,CERAMIC                        ","CAP-SMT ","0805    ","0.00001","Active  ","BUY       "
"121-0004717              ","    ","47pF,50V,5%                                  ","CAP-SMT ","0603    ","0.00001","Active  ","BUY       "
"121-0004718              ","    ",".01uF,50V,10%                                ","CAP-SMT ","0603    ","0.00001","Active  ","BUY       "
"121-0004719              ","    ","1.0uF,25V,TANT,20%                           ","CAP-SMT ","TANTA   ","0.00001","Active  ","BUY       "
"121-0004720              ","    ","1.0uF,50V,20%,105C                           ","CAP-SMT ","AE4     ","0.00001","Active  ","BUY       "
"134-0004721              ","    ","0.22uF,275V,X2                               ","CAP-THT ","RADIAL  ","0.00001","Active  ","BUY       "
"121-0004722              ","    ","2200pF,50V,10%                               ","CAP-SMT ","0603    ","0.00001","Active  ","BUY       "
"121-0004723              ","    ","22.0uF,25V,20%,ALUM ELECT                    ","CAP-SMT ","AE5     ","0.00001","Active  ","BUY       "
"121-0004724              ","    ","4.7uF,10V,TANT,20%                           ","CAP-SMT ","TANTA   ","0.00001","Active  ","BUY       "
"515-0004725              ","    ","20 P,2mm,RECEPTACLE                          ","CON-SMT ","OTHER   ","0.00001","Active  ","BUY       "
"401-0004726              ","    ","16Mhz                                        ","XTAL-SMT","ALL     ","0.00001","Active  ","BUY       "
"202-0004727              ","    ","400V,2A,RADIAL                               ","DIOD-THT","OTHER   ","0.00001","Active  ","BUY       "
"201-0004730              ","    ","100mA,200V,SWITCHING DIODE                   ","DIOD-SMT","SOD-123 ","0.00001","Active  ","BUY       "
"201-0004731              ","    ","15V,1W,5%,ZENER DIODE                        ","DIOD-SMT","SMA     ","0.00001","Active  ","BUY       "
"201-0004732              ","    ","20A,150V,SCHOTTKY DIODE                      ","DIOD-SMT","D2PAK   ","0.00001","Active  ","BUY       "
"201-0004733              ","    ","1A,1000V,ULTRAFAST DIODE                     ","DIOD-SMT","SMA     ","0.00001","Active  ","BUY       "
"201-0004734              ","    ","S1G,1A,400V,GEN PURPOSE                      ","DIOD-SMT","SMA     ","0.00001","Active  ","BUY       "
"201-0004735              ","    ","4.7V,1/2W,6%,ZENER                           ","DIOD-SMT","SOD-123 ","0.00001","Active  ","BUY       "
"201-0004736              ","    ","1A,40V,SCHOTTKY                              ","DIOD-SMT","SOD-123 ","0.00001","Active  ","BUY       "
"201-0004737              ","    ","1A,400V,ULTRAFAST                            ","DIOD-SMT","OTHER   ","0.00001","Active  ","BUY       "
"201-0004738              ","    ","1A,60V,SCHOTTKY DIODE                        ","DIOD-SMT","DO-214AC","0.00001","Active  ","BUY       "
"406-0004739              ","    ","3.15A,250V,TIME LAG                          ","FUSE-THT","RADIAL  ","0.00001","Active  ","BUY       "
"515-0004322              ","    ","2P,1R,VERT,TIN,.1                            ","JUMPER  ","OTHER   ","0.01","Active  ","BUY       "
"515-0004323              ","    ","3P,1R,VERT,TIN,.1                            ","JUMPER  ","OTHER   ","0.009","Active  ","BUY       "
"515-0004325              ","    ","4P,1R,VERT,TIN,.1                            ","JUMPER  ","OTHER   ","0.02","Active  ","BUY       "
"515-0004326              ","    ","7P,1R,VERT,TIN,.1                            ","JUMPER  ","OTHER   ","0.035","Active  ","BUY       "
"515-0004328              ","    ","9P,1R,VERT,TIN,.1                            ","JUMPER  ","OTHER   ","0.075","Active  ","BUY       "
"211-0004742              ","    ","BSS123,NFET,100V,.170A                       ","XSTR-SMT","SOT23   ","0.03","Active  ","BUY       "
"435-0004557              ","    ","20GA,1000V,BLACK,6 3/4""                      ","WIRE    ","STRANDED","0.44","Active  ","BUY       "
"435-0004558              ","    ","20GA,1000V,BLACK,7 1/2""                      ","WIRE    ","STRANDED","0.45","Active  ","BUY       "
"435-0004559              ","    ","20GA,1000V,BLACK,9""                          ","WIRE    ","STRANDED","0.45","Active  ","BUY       "
"435-0004560              ","    ","20GA,1000V,BLACK,11""                         ","WIRE    ","STRANDED","0.47","Active  ","BUY       "
"435-0004561              ","    ","20GA,1000V,BLACK,12 1/2""                     ","WIRE    ","STRANDED","0.48","Active  ","BUY       "
"435-0004562              ","    ","20GA,1000V,BLACK,14 1/4""                     ","WIRE    ","STRANDED","0.48","Active  ","BUY       "
"999-0004556              ","    ","TYWRAP,BLACK,4""                              ","MISC    ","OTHER   ","0.00001","Active  ","BUY       "
"515-0004744              ","    ","2P,VERT,0.165 GOLD                           ","CON-THT ","HEADER  ","0.00001","Active  ","BUY       "
"515-0004745              ","    ","6PIN,VERT,,0.165,GOLD                        ","CON-THT ","HEADER  ","0.00001","Active  ","BUY       "
"515-0004746              ","    ","6PIN,0.1"",2ROWS OF 3 PINS                    ","CON-THT ","HEADER  ","0.00001","Active  ","BUY       "
"443-0004747              ","    ","VERT,TO-220, 1""X 1/2""X 1.18""                 ","HEATSINK","ALL     ","0.00001","Active  ","BUY       "
"225-0004748              ","    ","80W,700V,OFF-LINE,TO-220-7                   ","IC-THT  ","TO-220  ","0.00001","Active  ","BUY       "
"221-0004750              ","    ","OPAMP QUAD,LV DUAL,TSSOP14                   ","IC-SMT  ","TSSOP   ","0.00001","Active  ","BUY       "
"221-0004751              ","    ","OPAMP QUAD,LV SINGLE TSSOP14                 ","IC-SMT  ","TSSOP   ","0.00001","Active  ","BUY       "
"305-0004114              ","A   ","MCKESSON,24608101,A,SM AUX DRW               ","PCB-RAW ","MIXED MT","7.5","Inactive","BUY       "
"221-0004752              ","    ","SON4-OPTO,OPTOCOUPLER,AC INPUT               ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004753              ","    ","SOIC8,COMPARATOR DUAL                        ","IC-SMT  ","SOIC    ","0.00001","Active  ","BUY       "
"221-0004754              ","    ","TSSOP14,INVERTER SCHMIDT TRIG                ","IC-SMT  ","TSSOP   ","0.00001","Active  ","BUY       "
"221-0004755              ","    ","SON8,RS485,SMT                               ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004756              ","    ","SC70-3,RESET GENERATOR                       ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004757              ","    ","64K FLASH,112P,MICROCTRLR                    ","IC-SMT  ","TQFP    ","11.67","Active  ","BUY       "
"221-0004759              ","    ","DRIVER,SINKER,7CH                            ","IC-SMT  ","SOIC16  ","0.00001","Active  ","BUY       "
"221-0004760              ","    ","SOT23-3,4.096V,0.2%,REFERENCE                ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004761              ","    ","TSSOP14,DIGITAL BUFFER,QUAD                  ","IC-SMT  ","TSSOP   ","0.00001","Active  ","BUY       "
"221-0004762              ","    ","TSSOP20,OCTAL BUFFER                         ","IC-SMT  ","TSSOP   ","0.00001","Active  ","BUY       "
"221-0004763              ","    ","OPTO,4P,5000V,CTR:80-160%                    ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004764              ","    ","2500V,5P,OPTOCOUPLER                         ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004765              ","    ","2500V,4P,OPTOCOUPLER                         ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004766              ","    ","SOT23-5,SINGLE,SCHMITT,TRIG                  ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"221-0004767              ","    ","SOT23-5,COMPARATOR                           ","IC-SMT  ","OTHER   ","0.00001","Active  ","BUY       "
"414-0004768              ","    ","0603,GREEN                                   ","LED-SMT ","ALL     ","0.00001","Active  ","BUY       "
"414-0004769              ","    ","0603,RED                                     ","LED-SMT ","ALL     ","0.00001","Active  ","BUY       "
"414-0004770              ","    ","7SEG,QUAD RADIAL,DISPLAY                     ","LCD     ","ALL     ","0.00001","Active  ","BUY       "
"550-0004771              ","    ","175V,9mm,RADIAL                              ","MOV     ","ALL     ","0.00001","Active  ","BUY       "
